ID,observed_on,time_observed_at,user_id,user_login,updated_at,url,image_url,description,num_identification_agreements,place_guess,latitude,longitude,species_guess,scientific_name,taxon_id
3666,11/21/09,2009-11-21 21:34:00 UTC,311,antonyw,2017-03-09 03:01:19 UTC,http://www.inaturalist.org/observations/3666,https://static.inaturalist.org/photos/6774/medium.jpg?1444270631,,2,Big Basin SP ,37.19003296,-122.2186432,Suillus caerulescens,Suillus caerulescens,63505
3936,12/19/09,,311,antonyw,2018-01-22 06:31:03 UTC,http://www.inaturalist.org/observations/3936,https://static.inaturalist.org/photos/7486/medium.jpg?1444271553,,2,Sweeney Ridge,37.54702759,-122.4144745,Suillus caerulescens,Suillus caerulescens,63505
8718,11/23/08,2008-11-23 22:26:00 UTC,1,kueda,2018-08-21 17:55:37 UTC,http://www.inaturalist.org/observations/8718,https://static.inaturalist.org/photos/18718/medium.jpg?1444844015,"When we found these, I was imagining they were young porcini.  Dark, nut-brown caps, white stems, small pale pores, mild, woodsy taste, growing under pine near grass, but... the slightly viscid caps and relatively even, narrow stalks gave me pause.  I bagged them, brought them home, and tried stepping through the keys in MD, which lead me to <i>Suillus brevipes</i>, the Short-stemmed Slippery Jack.  The latter is also supposedly fine eating, but it's good to know the difference.  S. brivepes will grow in clusters, has smooth, unreticulate stalk, and a viscid cap.  The flesh is firm like fresh <i>Boletus</i> and unlike many other <i>Suillus</i>, which I think played into my confusion.",2,"Salt Point State Park, CA, US",38.57400513,-123.2968903,Short-stalked Suillus,Suillus brevipes,63496
9071,11/25/10,,477,loarie,2018-10-21 12:08:36 UTC,http://www.inaturalist.org/observations/9071,https://static.inaturalist.org/photos/19486/medium.jpg?1444297521,,1,"Sonoma County, US-CA, US",38.61211014,-122.7807999,Suillus acidus,Suillus acidus,63497
9087,11/25/10,,477,loarie,2018-11-30 16:00:32 UTC,http://www.inaturalist.org/observations/9087,https://static.inaturalist.org/photos/19520/medium.jpg?1444297587,,3,shiloh ranch regional park,38.52748108,-122.7463684,Suillus caerulescens,Suillus caerulescens,63505
9156,11/19/10,2010-11-19 23:54:00 UTC,1,kueda,2017-08-17 03:03:00 UTC,http://www.inaturalist.org/observations/9156,https://static.inaturalist.org/photos/19633/medium.jpg?1444297849,,3,"Mark West Springs, California, United States",38.57162857,-122.6943359,Suillus caerulescens,Suillus caerulescens,63505
9163,11/26/10,2010-11-27 00:26:00 UTC,1,kueda,2018-11-30 16:01:59 UTC,http://www.inaturalist.org/observations/9163,https://static.inaturalist.org/photos/19644/medium.jpg?1444297988,"Big bloom of these under an oak, some caps approaching 15-20 cm.  No stain, no particularly odor, cap viscid but not especially so, as in some slippery jacks.",2,"Huckleberry Botanic Preserve, Oakland, CA, USA",37.84340668,-122.1909943,Suillus pungens,Suillus pungens,118158
28896,8/24/11,2011-08-24 20:13:22 UTC,2179,charlie,2015-06-22 20:53:40 UTC,http://www.inaturalist.org/observations/28896,https://static.inaturalist.org/photos/52231/medium.jpg,,1,"43.97075653076172, -73.082275390625",43.97075653,-73.08227539,Suillus,Suillus,53490
40536,11/29/11,,3161,greenrosettas,2016-09-15 07:14:27 UTC,http://www.inaturalist.org/observations/40536,https://static.inaturalist.org/photos/67225/medium.JPG,Slippery jacks growing under some pines at Peralta Community College District offices. ,2,"Oakland, CA, US",37.79298197,-122.2599417,Suillus pungens,Suillus pungens,118158
52520,2/18/12,,2557,kpshaff,2017-12-05 22:30:03 UTC,http://www.inaturalist.org/observations/52520,https://static.inaturalist.org/photos/82868/medium.JPG,"Orange-brown or amber colored mushrooms with sponge-like texture on underside of cap. Definite distinct cap/stem structure. Rather than ridge-like gills they are more like small holes of a sponge. Found in La Honda, along edge of grassy area under and around OAK tree leaf debris and some near pine or fir. Not sure if edible or deadly...did not eat!
",3,"La Honda, CA",37.31107915,-122.2695708,Suillus caerulescens,Suillus caerulescens,63505
85506,7/20/06,,3785,treegrow,2019-11-05 14:39:23 UTC,http://www.inaturalist.org/observations/85506,https://static.inaturalist.org/photos/69809/medium.jpg?1444440686,"<em>Suillus lakei</em> on Mt. Bigelow near Tucson, Arizona, USA",2,"Arizona, United States",32.412284,-110.711674,Western Painted Suillus,Suillus lakei,118159
133327,10/9/12,2012-10-09 20:52:03 UTC,4318,clareswensen,2018-02-27 15:19:15 UTC,http://www.inaturalist.org/observations/133327,https://static.inaturalist.org/photos/186230/medium.jpg?1349829469,"Collection # F008
Found in disturbed area next to trail.",1,"NFD 8821 Rd, Stevenson, Washington, US",46.022529,-121.663641,Western Painted Suillus,Suillus lakei,118159
147912,11/12/12,2012-11-12 19:56:00 UTC,3678,noellemachnicki,2014-10-19 20:52:39 UTC,http://www.inaturalist.org/observations/147912,https://static.inaturalist.org/photos/203905/medium.jpg?1352874158,Orange pored bolete. Cap viscid.,1,,47.032707,-124.168758,Suillus tomentosus,Suillus tomentosus,118157
148067,11/12/12,,9731,oschilling,2018-09-07 04:32:06 UTC,http://www.inaturalist.org/observations/148067,https://static.inaturalist.org/photos/204102/medium.JPG?1352922938,"Location: Washington, Grays Harbor Co., Ocean City State Park 
47º01'54.09”, -124º10'09.44”

Elevation: 4.5 m

Habitat: Sand dunes at edge of Shore Pine forest. Peltigera neopolydactyla, Cadonia sp., grass

Substrate: Sand.

Collector: O. Schilling
Collection # OSOceanCity01-01 

Date:	12 November 2012",1,"Ocean City State Park, WA",47.0330312,-124.1645632,Blue-staining Slippery Jack,Suillus tomentosus,118157
148071,11/12/12,,9731,oschilling,2014-10-29 21:16:55 UTC,http://www.inaturalist.org/observations/148071,https://static.inaturalist.org/photos/204106/medium.JPG?1352923279,"Elevation: 4.5 m

Habitat: Grassy sand dunes on edge of coastal forest. Pinus contorta, Gaultheria shallon,  Lactarius rufus, Suillus umbonatus, Polystichum munitum, Peltigera spp.

Substrate: Duff/Sand.

Date:	12 November 2012",1,"Ocean City State Park, WA",47.0330312,-124.1645632,Amanita muscaria,Amanita muscaria,48715
148336,11/10/12,,9731,oschilling,2017-06-13 01:54:30 UTC,http://www.inaturalist.org/observations/148336,https://static.inaturalist.org/photos/204382/medium.JPG?1352949244,"Elevation: 4.5 m

Habitat: Coastal forest. Pinus contorta, Gaultheria shallon,  Lactarius rufus, Alloclavaria purpurea, Amanita muscaria, Suillus umbonatus, Polystichum munitum

Substrate: Duff in Shore Pine forest.

Date:	12 November 2012

Notes:
I ate it. It was delicious.",1,"Ocean City State Park, WA",47.03026699,-124.168329,Boletus edulis,Boletus edulis,48701
148362,11/12/12,,9731,oschilling,2018-09-07 04:31:57 UTC,http://www.inaturalist.org/observations/148362,https://static.inaturalist.org/photos/204411/medium.JPG?1352956235,"Elevation: 4.5 m

Habitat: Coastal forest. Pinus contorta, Gaultheria shallon,  Lactarius rufus, Alloclavaria purpurea, Amanita muscaria, Polystichum munitum

Substrate: Duff in Shore Pine forest.

Date:	12 November 2012",1,"Ocean City State Park, WA",47.03028162,-124.168211,Suillus umbonatus,Suillus umbonatus,118161
148407,11/12/12,,9831,jnannes,2017-06-13 01:54:30 UTC,http://www.inaturalist.org/observations/148407,https://static.inaturalist.org/photos/204468/medium.JPG?1352959420,"Plant Associations: Pinus contorta var. latifolia, grasses (unk spp.)

Environment: found in a location w/ shore pine and tall grass (unk spp.), a sandy moist beach environment

Growth Habit: single

Elevation: 2m

Substrate: tall grasses (spp. unk) on a sandy quick draining soil

",1,"Ocean City State Park, WA",47.03307556,-124.1697907,Suillus tomentosus,Suillus tomentosus,118157
149062,10/28/12,,10594,angiebastyr,2017-06-13 01:54:31 UTC,http://www.inaturalist.org/observations/149062,https://static.inaturalist.org/photos/205406/medium.jpg?1353118038,"cap: light brown, convex, sticky

polypore: dark brown pores, not blue when pressed

stipe: 2-4 cm, wood appearance on outside. yellow fibrous on inside.

scent: musky soil

Found in Bothell Washington next to a small patch of grass on the side of the road. Under trees and next to amanita muscaria and many other varieties of mushrooms. Small mushrooms have a more convex cap and mature ones have more of a flat cap. 

",1,"Bothell, Washington 98011",47.7688671,-122.1861999,Slippery Jack,Suillus luteus,53488
149175,11/12/12,,9731,oschilling,2016-11-27 18:37:29 UTC,http://www.inaturalist.org/observations/149175,https://static.inaturalist.org/photos/205524/medium.JPG?1353130751,"Elevation: 4.5 m

Habitat: Coastal forest. Pinus contorta, Gaultheria shallon, Suillus, Lactarius rufus

Substrate: Duff in Shore Pine forest.

Date:	12 November 2012",1,"Ocean City State Park, WA",47.02877514,-124.1678033,Purple Spindles,Alloclavaria purpurea,154987
149525,11/12/12,,9835,isaacha,2016-11-27 18:36:59 UTC,http://www.inaturalist.org/observations/149525,https://static.inaturalist.org/photos/205919/medium.jpg?1353209253,"A silly goopy little Suillus scattered in abundance along the ground of a coastal pine and grass forest. Slimy annulus, thin crooked stem, tawny tan to yella cap.",1,"Twin Harbors Beach State Park, south of Westhaven, WA",46.85421904,-124.1107678,Suillus umbonatus,Suillus umbonatus,118161
150566,11/19/12,,2873,jmaughn,2018-12-12 15:47:34 UTC,http://www.inaturalist.org/observations/150566,https://static.inaturalist.org/photos/207150/medium.jpg?1444456409,,1,"Quail Hollow Ranch Co. Park, CA",37.0870873,-122.0638586,Pungent Slippery Jack,Suillus pungens,118158
151086,11/12/12,,9731,oschilling,2014-10-19 21:02:40 UTC,http://www.inaturalist.org/observations/151086,https://static.inaturalist.org/photos/207775/medium.JPG?1353526628,"
Peltigera neopolydactyla

Location: Washington, Grays Harbor Co., Ocean City State Park
47º01'54.09”, -124º10'09.44”

Elevation: 4.5 m

Habitat: Sand dunes at edge of Shore Pine forest. Suillus tomentosus, Cadonia sp., grass

Substrate: Moss on sand dune.

Collector:  O. Schilling		Collection # OSOceanCity01-02
	
Date:	12 November 2012",1,"Ocean City State Park, WA",47.03183658,-124.1693228,Peltigera neopolydactyla,Peltigera neopolydactyla,147374
153610,11/27/12,,2873,jmaughn,2020-03-14 05:00:33 UTC,http://www.inaturalist.org/observations/153610,https://static.inaturalist.org/photos/210858/medium.jpg?1444459309,,2,"Quail Hollow Ranch Co. Park, Santa Cruz Co. CA",37.0870873,-122.0638586,Suillus pseudobrevipes,Suillus pseudobrevipes,335944
154820,10/12/12,2012-10-12 22:57:32 UTC,10310,taraboyd,2019-10-07 20:57:09 UTC,http://www.inaturalist.org/observations/154820,https://static.inaturalist.org/photos/212047/medium.jpg?1354264597,Near white pine.,3,"Seminary Dr, Kenmore, Washington, US",47.730261,-122.251647,Purple-veiled Slippery Jack,Suillus luteus,53488
156826,11/12/12,,9723,cousar06,2018-09-07 04:36:59 UTC,http://www.inaturalist.org/observations/156826,https://static.inaturalist.org/photos/214488/medium.jpeg?1354648269,Slimy cap and short stipe hidden with in  bryophytes and beach grasses.,1,Ocean Shores Washington State,46.9736986,-124.1734513,Short-stalked Suillus,Suillus brevipes,63496
156933,11/12/12,,9724,gina_smith,2018-07-06 17:25:19 UTC,http://www.inaturalist.org/observations/156933,https://static.inaturalist.org/photos/214157/medium.JPG?1354608859,Growing under shore pine. Pores did not stain blue.,1,Ocean Shores,46.9736986,-124.1562852,Dotted-stalked Suillus,Suillus granulatus,179065
156970,11/12/12,,4382,boedan27,2017-06-13 01:54:37 UTC,http://www.inaturalist.org/observations/156970,https://static.inaturalist.org/photos/214204/medium.JPG?1354617396,Conspicuously growing near Pinus contorta and Fragnaria chiloensis,1,"Ocean City, WA",47.03335,-124.17217,Suillus tomentosus,Suillus tomentosus,118157
162689,12/14/12,,851,mcclellanranch,2016-12-18 20:17:29 UTC,http://www.inaturalist.org/observations/162689,https://static.inaturalist.org/photos/219411/medium.JPG?1355632362,Suillus? Growing near Douglas fir and redwood.,2,"Blackberry Farm, Cupertino,CA",37.31591921,-122.0603929,Suillus pungens,Suillus pungens,118158
171165,1/1/13,,462,barbarab,2018-12-11 16:42:16 UTC,http://www.inaturalist.org/observations/171165,https://static.inaturalist.org/photos/227418/medium.JPG?1357092591,,3,"Interlaken, California",36.94166034,-121.702628,Pungent Slippery Jack,Suillus pungens,118158
187501,1/10/13,,462,barbarab,2017-11-04 21:41:30 UTC,http://www.inaturalist.org/observations/187501,https://static.inaturalist.org/photos/241791/medium.JPG?1359315984,,1,"Santa Cruz, Santa Cruz County, CA",36.96763689,-122.0059912,Suillus pungens,Suillus pungens,118158
200440,8/12/11,,12610,susanelliott,2018-09-30 19:57:15 UTC,http://www.inaturalist.org/observations/200440,https://static.inaturalist.org/photos/254503/medium.jpg?1361148572,,1,"Camp Plymouth State Park, Plymouth, Vermont",43.47970536,-72.69417286,Painted Suillus,Suillus spraguei,782231
211059,12/6/10,,9572,leftcoastnaturalist,2018-05-03 16:30:46 UTC,http://www.inaturalist.org/observations/211059,https://static.inaturalist.org/photos/267015/medium.JPG?1362611796,High-res at http://www.leftcoastnaturalist.com/p676902581/e1e0487c1,1,"DeLaviega Park, Santa Cruz, CA",36.9998194,-122.0018649,Suillus pungens,Suillus pungens,118158
330807,7/10/13,,8778,gyrrlfalcon,2018-09-30 19:57:16 UTC,http://www.inaturalist.org/observations/330807,https://static.inaturalist.org/photos/412553/medium.JPG?1373684171,LOTS of fungus today; none of it identified...,1,Mohawk State Forest,41.820276,-73.291278,Painted Suillus,Suillus spraguei,782231
345697,7/21/13,,12610,susanelliott,2018-09-30 19:57:17 UTC,http://www.inaturalist.org/observations/345697,https://static.inaturalist.org/photos/430555/medium.jpg?1374788860,,2,"Maidstone State Park, Maidstone, Vermont",44.634525,-71.658279,Painted Suillus,Suillus spraguei,782231
360994,8/7/13,,12036,zaccota,2018-09-30 19:57:18 UTC,http://www.inaturalist.org/observations/360994,https://static.inaturalist.org/photos/450862/medium.jpg?1376098888,,1,"Essex, VT",44.498128,-73.032389,Painted Suillus,Suillus spraguei,782231
369659,8/18/13,,12610,susanelliott,2018-09-30 19:57:19 UTC,http://www.inaturalist.org/observations/369659,https://static.inaturalist.org/photos/461946/medium.jpg?1376859145,,1,"R Clarke Smith Forest & Wildlife Area, Clarendon, Vermont",43.501654,-72.94395,Painted Suillus,Suillus spraguei,782231
375066,8/22/13,,12610,susanelliott,2018-11-09 16:30:53 UTC,http://www.inaturalist.org/observations/375066,https://static.inaturalist.org/photos/468834/medium.jpg?1377307608,,1,"Emerald Lake State Park, Dorset, Vermont",43.272762,-73.007446,Chicken Fat Mushroom,Suillus americanus,125716
376553,8/24/13,,12610,susanelliott,2017-06-13 01:55:56 UTC,http://www.inaturalist.org/observations/376553,https://static.inaturalist.org/photos/470773/medium.jpg?1377396004,,1,"Lefferts Pond, Chittenden, Vermont",43.719332,-72.902741,Chicken Fat Mushroom,Suillus americanus,125716
383060,8/30/13,,12610,susanelliott,2018-11-09 16:30:54 UTC,http://www.inaturalist.org/observations/383060,https://static.inaturalist.org/photos/478834/medium.jpg?1377898616,,1,"Rutland County, US-VT, US",43.64615,-73.313382,Chicken Fat Mushroom,Suillus americanus,125716
386252,9/2/13,2013-09-02 19:36:52 UTC,13594,bheitzman,2018-09-30 19:57:20 UTC,http://www.inaturalist.org/observations/386252,https://static.inaturalist.org/photos/483102/medium.jpg?1378151499,,2,"304 Thayer Bay Rd, Colchester, Vermont, US",44.553287,-73.253048,Painted Suillus,Suillus spraguei,782231
407329,9/24/13,,12610,susanelliott,2017-05-26 03:28:06 UTC,http://www.inaturalist.org/observations/407329,https://static.inaturalist.org/photos/509474/medium.jpg?1380068609,,2,"Northwood Park, Rutland Town, Vermont",43.629298,-72.939348,Chicken Fat Mushroom,Suillus americanus,125716
412265,8/30/13,,5813,fluffberger,2018-12-07 02:07:40 UTC,http://www.inaturalist.org/observations/412265,https://static.inaturalist.org/photos/518990/medium.JPG?1380485949,"Low-growing slimy (in moist conditions) yellow mushroom that always grows in association with white pine. The cap often has reddish brown fibrous patches. There are dark yellow pores under the cap, which quickly becomes soft and squishy. The stem is thin and short. Spore print is brown.",1,"Elkton, OH, USA",40.738738,-80.650206,Chicken Fat Mushroom,Suillus americanus,125716
440235,10/25/13,,12610,susanelliott,2018-05-03 16:30:42 UTC,http://www.inaturalist.org/observations/440235,https://static.inaturalist.org/photos/554368/medium.jpg?1382734494,,1,"Bomoseen State Park, Castleton, Vermont",43.657642,-73.227942,Chicken Fat Mushroom,Suillus americanus,125716
444943,10/29/13,2013-10-29 16:46:59 UTC,23553,jasmindz,2018-02-27 15:18:10 UTC,http://www.inaturalist.org/observations/444943,https://static.inaturalist.org/photos/605266/medium.jpg?1386716820,,1,"Evergreen State College, Olympia, WA, US",47.07601,-122.971441,Western Painted Suillus,Suillus lakei,118159
448564,10/23/13,,23411,savannahr,2018-02-27 15:18:09 UTC,http://www.inaturalist.org/observations/448564,https://static.inaturalist.org/photos/565607/medium.JPG?1383629848,"Brown scaly cap
yellow pore layer
yellow stipe
brusing green
",1,"Opal Creek, OR",44.8,-122.2,Western Painted Suillus,Suillus lakei,118159
448815,11/3/13,2013-11-03 20:33:03 UTC,3494,damontighe,2020-06-15 03:48:19 UTC,http://www.inaturalist.org/observations/448815,https://static.inaturalist.org/photos/566014/medium.jpg?1444317248,,3,"California, United States",41.182463,-122.374023,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
453657,11/9/13,,4860,rcurtis,2020-06-02 04:19:15 UTC,http://www.inaturalist.org/observations/453657,https://static.inaturalist.org/photos/572486/medium.JPG?1384189093,,2,"Sand Run Metro Park, Akron, OH",41.134859,-81.568031,Purple-veiled Slippery Jack,Suillus luteus,53488
468519,8/23/11,,25760,jimsteamer,2018-11-19 20:38:33 UTC,http://www.inaturalist.org/observations/468519,https://static.inaturalist.org/photos/591111/medium.jpg?1385499179,,2,Alan Seeger Forest State College  PA,40.694097,-77.754021,Painted Suillus,Suillus spraguei,782231
478847,11/12/13,2013-11-12 19:16:46 UTC,23424,danicalee,2016-11-27 17:45:01 UTC,http://www.inaturalist.org/observations/478847,https://static.inaturalist.org/photos/604493/medium.jpg?1386626773,,1,"1–41 Ocean Ln, Copalis Crossing, WA, US",47.09459717,-124.1792617,Short-stalked Suillus,Suillus brevipes,63496
486575,11/30/13,2013-11-30 21:46:16 UTC,3494,damontighe,2020-06-15 03:48:15 UTC,http://www.inaturalist.org/observations/486575,https://static.inaturalist.org/photos/615030/medium.jpg?1444400335,"Larch Bolete (Suillus grevillei), Southern section Lost Coast, Sinkyone Wilderness State Park, California",3,"Sinkyone Wilderness State Park, Mendocino County, US-CA, US",39.86805,-123.885278,Suillus ponderosus,Suillus ponderosus,120438
487553,12/25/13,2013-12-25 21:02:40 UTC,3494,damontighe,2020-06-15 03:41:39 UTC,http://www.inaturalist.org/observations/487553,https://static.inaturalist.org/photos/616349/medium.jpg?1388027366,Small fruiting bodies were grey/greenish on cap. Strong odor of almost banana like character. Stem has scales ,2,"Golden Gate Park, San Francisco, CA, US",37.76479667,-122.501595,Suillus pungens,Suillus pungens,118158
538059,2/20/14,2014-02-20 20:28:42 UTC,9572,leftcoastnaturalist,2016-10-04 04:04:32 UTC,http://www.inaturalist.org/observations/538059,https://static.inaturalist.org/photos/683845/medium.jpg?1392944422,,2,Tilden Regional Park,37.915251,-122.263737,Suillus pungens,Suillus pungens,118158
556753,3/6/14,2014-03-07 01:53:57 UTC,9572,leftcoastnaturalist,2016-10-04 04:13:01 UTC,http://www.inaturalist.org/observations/556753,https://static.inaturalist.org/photos/709807/medium.jpg?1394234844,,2,Tilden Regional Park,37.914206,-122.264872,Suillus pungens,Suillus pungens,118158
559234,3/8/14,,2873,jmaughn,2018-12-11 16:51:06 UTC,http://www.inaturalist.org/observations/559234,https://static.inaturalist.org/photos/712402/medium.jpg?1444476780,,1,"Quail Hollow Ranch Co. Park, Santa Cruz Co. CA",37.093728,-122.065661,Fat Jack,Suillus caerulescens,63505
561434,10/19/07,,18171,vilnoori,2019-06-09 06:08:47 UTC,http://www.inaturalist.org/observations/561434,https://static.inaturalist.org/photos/715369/medium.jpg?1394487223,"Has a dry, reddish brown scaly or fibrous cap, found growing in mixed forest including Pine and Douglas Firs in a drier microclimate near Chilliwack Lake, BC. Not too bad eaten, I like to peel off the skin, cube and dry/freeze the caps, then add later to spaghetti sauce. Drying concentrates the flavour. Lots of them for everyone in this location in Oct.",2,"Chilliwack Lake Road, Chilliwack, BC",49.098557,-121.466803,Western Painted Suillus,Suillus lakei,118159
561460,10/19/07,,18171,vilnoori,2019-04-28 17:26:54 UTC,http://www.inaturalist.org/observations/561460,https://static.inaturalist.org/photos/715379/medium.jpg?1394487924,found growing near Pine,1,"Chilliwack Lake Road, Chilliwack, BC",49.098595,-121.466835,Short-stalked Suillus,Suillus brevipes,63496
567012,3/13/14,2014-03-14 02:05:04 UTC,29052,bburs,2016-10-04 04:16:15 UTC,http://www.inaturalist.org/observations/567012,https://static.inaturalist.org/photos/720812/medium.jpg?1394765544,,2,"94563, Orinda, CA, US",37.847655,-122.1932367,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
567411,3/9/14,2014-03-09 14:48:52 UTC,3494,damontighe,2020-06-15 03:45:24 UTC,http://www.inaturalist.org/observations/567411,https://static.inaturalist.org/photos/721260/medium.jpg?1394781247,,2,"Lake Oroville State Recreation Area, Forbestown, CA, US",39.621345,-121.2667617,Western Painted Suillus,Suillus lakei,118159
575673,3/19/14,2014-03-19 17:59:17 UTC,16101,dpom,2020-03-12 01:06:44 UTC,http://www.inaturalist.org/observations/575673,https://static.inaturalist.org/photos/731975/medium.jpg?1395269930,,2,"Mori Point Rd, Pacifica, CA, US",37.619645,-122.489395,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
577049,3/20/14,2014-03-20 22:59:07 UTC,9572,leftcoastnaturalist,2019-11-10 21:02:31 UTC,http://www.inaturalist.org/observations/577049,https://static.inaturalist.org/photos/733781/medium.jpg?1395383641,,1,"Point Reyes National Seashore, Inverness, California, US",38.07433333,-122.8511667,Blue-staining Slippery Jack (Suillus tomentosus),Suillus tomentosus,118157
578933,3/22/14,2014-03-22 21:23:41 UTC,9572,leftcoastnaturalist,2018-02-27 17:04:42 UTC,http://www.inaturalist.org/observations/578933,https://static.inaturalist.org/photos/736311/medium.jpg?1395536255,,2,"Salt Point State Park, Cazadero, California, US",38.58366667,-123.3245,Suillus lakei,Suillus lakei,118159
591265,3/28/14,2014-03-28 21:29:26 UTC,32353,testy36,2016-10-04 04:30:00 UTC,http://www.inaturalist.org/observations/591265,https://static.inaturalist.org/photos/749331/medium.jpg?1396060215,,2,"Muir Woods National Monument, Mill Valley, CA, US",37.89195492,-122.5683744,Suillus fuscotomentosus,Suillus fuscotomentosus,118162
609846,4/5/14,2014-04-06 00:45:48 UTC,9572,leftcoastnaturalist,2018-09-07 04:00:38 UTC,http://www.inaturalist.org/observations/609846,https://static.inaturalist.org/photos/768935/medium.jpg?1396769140,Being parasitized by Gomphidious,1,"Big Basin Redwoods State Park, Boulder Creek, California, US",37.192,-122.1938333,Suillus caerulescens,Suillus caerulescens,63505
621310,4/12/14,,16101,dpom,2017-11-06 15:47:44 UTC,http://www.inaturalist.org/observations/621310,https://static.inaturalist.org/photos/781543/medium.JPG?1397354185,,1,"San Mateo, California, United States",37.226775,-122.357912,Suillus pungens,Suillus pungens,118158
752885,6/24/14,2014-06-24 15:09:23 UTC,19420,athryn,2018-11-09 16:30:34 UTC,http://www.inaturalist.org/observations/752885,https://static.inaturalist.org/photos/946287/medium.jpg?1403652928,,1,"Page County, US-VA, US",38.61086212,-78.63475684,Painted Suillus,Suillus spraguei,782231
756514,6/21/14,2014-06-21 19:23:02 UTC,31792,aaroncarlson,2018-11-09 16:30:35 UTC,http://www.inaturalist.org/observations/756514,https://static.inaturalist.org/photos/950929/medium.jpg?1444614811,"Deer Fly Swamp State Natural Area, Chippewa Co., WI",1,Deer Fly Swamp State Natural Area,45.19405,-91.313034,Painted Suillus,Suillus spraguei,782231
833441,8/10/14,,12045,larry522,2018-09-30 19:57:22 UTC,http://www.inaturalist.org/observations/833441,https://static.inaturalist.org/photos/1053697/medium.jpg?1408205362,,1,Groton State Forest,44.306653,-72.269611,Painted Suillus,Suillus spraguei,782231
868967,9/9/14,,46255,mbowser,2018-05-03 20:34:32 UTC,http://www.inaturalist.org/observations/868967,https://static.inaturalist.org/photos/1102855/medium.JPG?1410296392,"This was quite peppery! It seemed to stain blueish, but this is an older specimen.  It is definitely C. piperatus or C. piperatoides based on the taste.  I may see about obtaining a spore print and perhaps measuring dimensions of spores...",1,Soldotna,60.464678,-151.07903,Peppery Bolete,Chalciporus piperatus,147354
876067,8/30/14,2014-08-30 22:42:42 UTC,3494,damontighe,2020-06-15 03:40:52 UTC,http://www.inaturalist.org/observations/876067,https://static.inaturalist.org/photos/1111853/medium.jpg?1410723617,,3,"93546, Bishop, CA, US",37.54612833,-118.8768,Blue-staining Slippery Jack,Suillus tomentosus,118157
876070,8/30/14,2014-08-30 23:38:31 UTC,3494,damontighe,2020-06-15 03:40:51 UTC,http://www.inaturalist.org/observations/876070,https://static.inaturalist.org/photos/1111855/medium.jpg?1410723614,,2,"93546, Bishop, CA, US",37.55267,-118.8813083,Poor Man's Slippery Jack,Suillus fuscotomentosus,118162
878707,9/15/14,,32654,eraskin,2020-06-15 02:39:43 UTC,http://www.inaturalist.org/observations/878707,https://static.inaturalist.org/photos/1115599/medium.JPG?1410826211,,3,"Ranger Drive, Asheville, NC",35.588728,-82.476575,Painted Suillus,Suillus spraguei,782231
903281,9/29/14,,28921,rwp84,2014-10-18 00:37:08 UTC,http://www.inaturalist.org/observations/903281,https://static.inaturalist.org/photos/1150836/medium.jpg?1412103213,,1,"The Gables, Rutland Town, VT",43.625798,-72.943218,Chicken Fat Mushroom,Suillus americanus,125716
1025660,10/19/14,,12610,susanelliott,2017-05-21 09:55:26 UTC,http://www.inaturalist.org/observations/1025660,https://static.inaturalist.org/photos/1285963/medium.jpg?1413735215,,1,"West Windsor, New Jersey",40.273677,-74.580798,Chicken Fat Mushroom,Suillus americanus,125716
1027476,10/17/14,2014-10-17 23:13:17 UTC,9572,leftcoastnaturalist,2018-09-07 03:58:59 UTC,http://www.inaturalist.org/observations/1027476,https://static.inaturalist.org/photos/1288337/medium.jpg?1413823220,,1,"Jackson State Forest, Caspar, California, US",39.35783333,-123.7788333,Suillus umbonatus,Suillus umbonatus,118161
1027479,10/17/14,2014-10-17 23:41:23 UTC,9572,leftcoastnaturalist,2017-06-01 00:02:15 UTC,http://www.inaturalist.org/observations/1027479,https://static.inaturalist.org/photos/1288345/medium.jpg?1413823313,,1,"Jackson State Forest, Caspar, California, US",39.35983333,-123.7793333,Suillus brevipes,Suillus brevipes,63496
1027481,10/17/14,2014-10-17 23:51:11 UTC,9572,leftcoastnaturalist,2018-09-07 03:58:35 UTC,http://www.inaturalist.org/observations/1027481,https://static.inaturalist.org/photos/1288347/medium.jpg?1413823324,,1,"Jackson State Forest, Caspar, California, US",39.3575,-123.7795,Suillus caerulescens,Suillus caerulescens,63505
1027602,10/18/14,2014-10-18 20:10:37 UTC,9572,leftcoastnaturalist,2018-09-07 03:58:44 UTC,http://www.inaturalist.org/observations/1027602,https://static.inaturalist.org/photos/1288513/medium.jpg?1413828742,"Context yellow, blueing slightly upon exposure. Smell aromatic, sweet.

Young pores smoky gray. 

Grey scabers on upper half of stipe. 

Pileus mottled yellow/brown. ",1,"Jackson Demonstration State Forest, Mendocino, California, United States",39.40883333,-123.769,Suillus tomentosus,Suillus tomentosus,118157
1027638,10/18/14,2014-10-18 20:31:59 UTC,9572,leftcoastnaturalist,2018-02-27 15:04:49 UTC,http://www.inaturalist.org/observations/1027638,https://static.inaturalist.org/photos/1288516/medium.jpg?1413828788,,1,"Jackson Demonstration State Forest, Mendocino, California, United States",39.40933333,-123.7646667,Suillus lakei,Suillus lakei,118159
